"","Source","Target","Weight","Type","Modularity Class"
"8376","295","351","9","Undirected","15"
"8377","295","355","186","Undirected","15"
"8378","295","358","37","Undirected","15"
"8379","295","362","39","Undirected","15"
"8380","295","370","8","Undirected","15"
"8381","295","380","14","Undirected","15"
"8382","295","381","3","Undirected","15"
"8383","295","392","37","Undirected","15"
"8384","295","394","42","Undirected","15"
"8385","295","404","45","Undirected","15"
"8386","295","405","33","Undirected","15"
"8387","295","422","17","Undirected","15"
"8388","295","432","25","Undirected","15"
"8389","295","447","45","Undirected","15"
"8390","295","448","26","Undirected","15"
"8391","295","464","34","Undirected","15"
"8392","295","483","20","Undirected","15"
"8393","295","486","103","Undirected","15"
"8394","295","496","33","Undirected","15"
"8395","296","315","56","Undirected","21"
"8396","296","337","535","Undirected","21"
"8397","296","405","20","Undirected","21"
"8398","296","421","94","Undirected","21"
"8399","298","307","17","Undirected","29"
"8400","298","311","35","Undirected","29"
"8401","298","313","16","Undirected","29"
"8402","298","335","298","Undirected","29"
"8403","298","362","111","Undirected","29"
"8404","298","365","116","Undirected","29"
"8405","298","374","118","Undirected","29"
"8406","298","405","14","Undirected","29"
"8407","298","411","120","Undirected","29"
"8408","298","450","50","Undirected","29"
"8409","298","462","219","Undirected","29"
"8410","299","307","25","Undirected","21"
"8411","299","313","70","Undirected","21"
"8412","299","319","40","Undirected","21"
"8413","299","326","42","Undirected","21"
"8414","299","327","40","Undirected","21"
"8415","299","338","22","Undirected","21"
"8416","299","342","54","Undirected","21"
"8417","299","358","19","Undirected","21"
"8418","299","366","90","Undirected","21"
"8419","299","380","114","Undirected","21"
"8420","299","381","22","Undirected","21"
"8421","299","389","15","Undirected","21"
"8422","299","397","77","Undirected","21"
"8423","299","405","2","Undirected","21"
"8424","299","422","139","Undirected","21"
"8425","299","459","74","Undirected","21"
"8426","299","472","64","Undirected","21"
"8427","299","478","83","Undirected","21"
"8428","3","36","39","Undirected","23"
"8429","3","50","178","Undirected","23"
"8430","3","52","29","Undirected","23"
"8431","3","58","31","Undirected","23"
"8432","3","71","5","Undirected","23"
"8433","3","88","80","Undirected","23"
"8434","3","92","10","Undirected","23"
"8435","3","95","74","Undirected","23"
"8436","3","100","32","Undirected","23"
"8437","3","120","94","Undirected","23"
"8438","3","121","22","Undirected","23"
"8439","3","140","21","Undirected","23"
"8440","3","141","21","Undirected","23"
"8441","3","147","48","Undirected","23"
"8442","3","150","66","Undirected","23"
"8443","3","162","70","Undirected","23"
"8444","3","168","98","Undirected","23"
"8445","3","179","41","Undirected","23"
"8446","3","186","29","Undirected","23"
"8447","3","206","71","Undirected","23"
"8448","3","209","159","Undirected","23"
"8449","3","221","32","Undirected","23"
"8450","3","226","40","Undirected","23"
"8451","3","231","138","Undirected","23"
"8452","3","245","118","Undirected","23"
"8453","3","247","31","Undirected","23"
"8454","3","290","100","Undirected","23"
"8455","3","292","25","Undirected","23"
"8456","3","293","4","Undirected","23"
"8457","3","307","6","Undirected","23"
"8458","3","310","66","Undirected","23"
"8459","3","313","32","Undirected","23"
"8460","3","315","9","Undirected","23"
"8461","3","322","29","Undirected","23"
"8462","3","334","71","Undirected","23"
"8463","3","338","33","Undirected","23"
"8464","3","342","13","Undirected","23"
"8465","3","351","35","Undirected","23"
"8466","3","366","45","Undirected","23"
"8467","3","381","33","Undirected","23"
"8468","3","389","14","Undirected","23"
"8469","3","396","39","Undirected","23"
"8470","3","399","33","Undirected","23"
"8471","3","405","20","Undirected","23"
"8472","3","413","20","Undirected","23"
"8473","3","421","67","Undirected","23"
"8474","3","424","35","Undirected","23"
"8475","3","425","58","Undirected","23"
"8476","3","432","50","Undirected","23"
"8477","3","442","18","Undirected","23"
"8478","3","456","32","Undirected","23"
"8479","3","460","29","Undirected","23"
"8480","3","472","32","Undirected","23"
"8481","3","476","7","Undirected","23"
"8482","30","31","110","Undirected","19"
"8483","30","35","48","Undirected","19"
"8484","30","46","38","Undirected","19"
"8485","30","58","31","Undirected","19"
"8486","30","61","14","Undirected","19"
"8487","30","64","5","Undirected","19"
"8488","30","69","5","Undirected","19"
"8489","30","84","83","Undirected","19"
"8490","30","87","42","Undirected","19"
"8491","30","92","27","Undirected","19"
"8492","30","94","54","Undirected","19"
"8493","30","95","36","Undirected","19"
"8494","30","96","16","Undirected","19"
"8495","30","113","23","Undirected","19"
"8496","30","136","57","Undirected","19"
"8497","30","140","51","Undirected","19"
"8498","30","141","21","Undirected","19"
"8499","30","155","14","Undirected","19"
"8500","30","166","16","Undirected","19"
"8501","30","186","28","Undirected","19"
"8502","30","212","52","Undirected","19"
"8503","30","213","32","Undirected","19"
"8504","30","221","5","Undirected","19"
"8505","30","225","28","Undirected","19"
"8506","30","234","105","Undirected","19"
"8507","30","245","77","Undirected","19"
"8508","30","294","27","Undirected","19"
"8509","30","307","15","Undirected","19"
"8510","30","312","105","Undirected","19"
"8511","30","313","21","Undirected","19"
"8512","30","315","22","Undirected","19"
"8513","30","320","44","Undirected","19"
"8514","30","322","18","Undirected","19"
"8515","30","327","19","Undirected","19"
"8516","30","336","28","Undirected","19"
"8517","30","338","5","Undirected","19"
"8518","30","342","26","Undirected","19"
"8519","30","343","33","Undirected","19"
"8520","30","345","21","Undirected","19"
"8521","30","351","17","Undirected","19"
"8522","30","358","9","Undirected","19"
"8523","30","368","21","Undirected","19"
"8524","30","378","16","Undirected","19"
"8525","30","381","21","Undirected","19"
"8526","30","382","68","Undirected","19"
"8527","30","386","20","Undirected","19"
"8528","30","401","27","Undirected","19"
"8529","30","405","27","Undirected","19"
"8530","30","410","87","Undirected","19"
"8531","30","411","14","Undirected","19"
"8532","30","413","19","Undirected","19"
"8533","30","421","22","Undirected","19"
"8534","30","426","13","Undirected","19"
"8535","30","428","11","Undirected","19"
"8536","30","432","49","Undirected","19"
"8537","30","441","36","Undirected","19"
"8538","30","447","11","Undirected","19"
"8539","30","450","9","Undirected","19"
"8540","30","454","83","Undirected","19"
"8541","30","469","48","Undirected","19"
"8542","30","475","27","Undirected","19"
"8543","30","476","7","Undirected","19"
"8544","300","307","13","Undirected","30"
"8545","300","313","12","Undirected","30"
"8546","300","326","44","Undirected","30"
"8547","300","327","21","Undirected","30"
"8548","300","381","23","Undirected","30"
"8549","300","383","69","Undirected","30"
"8550","300","405","24","Undirected","30"
"8551","300","423","96","Undirected","30"
"8552","301","307","46","Undirected","25"
"8553","301","310","47","Undirected","25"
"8554","301","311","6","Undirected","25"
"8555","301","313","37","Undirected","25"
"8556","301","315","73","Undirected","25"
"8557","301","319","11","Undirected","25"
"8558","301","321","9","Undirected","25"
"8559","301","322","17","Undirected","25"
"8560","301","331","34","Undirected","25"
"8561","301","338","57","Undirected","25"
"8562","301","342","31","Undirected","25"
"8563","301","343","20","Undirected","25"
"8564","301","345","12","Undirected","25"
"8565","301","351","10","Undirected","25"
"8566","301","358","77","Undirected","25"
"8567","301","370","10","Undirected","25"
"8568","301","372","62","Undirected","25"
"8569","301","373","37","Undirected","25"
"8570","301","381","25","Undirected","25"
"8571","301","389","41","Undirected","25"
"8572","301","405","45","Undirected","25"
"8573","301","407","29","Undirected","25"
"8574","301","413","23","Undirected","25"
"8575","301","421","13","Undirected","25"
"8576","301","426","12","Undirected","25"
"8577","301","432","19","Undirected","25"
"8578","301","437","36","Undirected","25"
"8579","301","438","73","Undirected","25"
"8580","301","442","61","Undirected","25"
"8581","301","445","26","Undirected","25"
"8582","301","448","61","Undirected","25"
"8583","301","450","41","Undirected","25"
"8584","301","454","24","Undirected","25"
"8585","301","457","23","Undirected","25"
"8586","301","459","53","Undirected","25"
"8587","301","460","17","Undirected","25"
"8588","301","465","17","Undirected","25"
"8589","301","471","44","Undirected","25"
"8590","301","472","55","Undirected","25"
"8591","301","476","75","Undirected","25"
"8592","301","477","37","Undirected","25"
"8593","301","481","98","Undirected","25"
"8594","301","483","11","Undirected","25"
"8595","301","500","62","Undirected","25"
"8596","302","310","49","Undirected","20"
"8597","302","311","5","Undirected","20"
"8598","302","313","17","Undirected","20"
"8599","302","315","53","Undirected","20"
"8600","302","326","92","Undirected","20"
"8601","302","327","29","Undirected","20"
"8602","302","342","39","Undirected","20"
"8603","302","358","14","Undirected","20"
"8604","302","370","101","Undirected","20"
"8605","302","379","365","Undirected","20"
"8606","302","381","32","Undirected","20"
"8607","302","383","49","Undirected","20"
"8608","302","389","21","Undirected","20"
"8609","302","405","33","Undirected","20"
"8610","302","426","5","Undirected","20"
"8611","302","450","26","Undirected","20"
"8612","302","464","102","Undirected","20"
"8613","302","483","176","Undirected","20"
"8614","302","499","309","Undirected","20"
"8615","303","310","34","Undirected","17"
"8616","303","316","500","Undirected","17"
"8617","303","385","378","Undirected","17"
"8618","304","307","15","Undirected","19"
"8619","304","313","42","Undirected","19"
"8620","304","315","32","Undirected","19"
"8621","304","322","20","Undirected","19"
"8622","304","335","258","Undirected","19"
"8623","304","381","26","Undirected","19"
"8624","304","389","69","Undirected","19"
"8625","304","391","258","Undirected","19"
"8626","304","405","7","Undirected","19"
"8627","305","311","1","Undirected","30"
"8628","305","313","9","Undirected","30"
"8629","305","315","3","Undirected","30"
"8630","305","319","15","Undirected","30"
"8631","305","338","8","Undirected","30"
"8632","305","348","26","Undirected","30"
"8633","305","358","14","Undirected","30"
"8634","305","364","41","Undirected","30"
"8635","305","370","26","Undirected","30"
"8636","305","405","12","Undirected","30"
"8637","305","417","28","Undirected","30"
"8638","305","424","26","Undirected","30"
"8639","305","432","6","Undirected","30"
"8640","305","450","27","Undirected","30"
"8641","305","465","11","Undirected","30"
"8642","306","315","31","Undirected","20"
"8643","306","336","33","Undirected","20"
"8644","306","338","51","Undirected","20"
"8645","306","370","79","Undirected","20"
"8646","306","381","13","Undirected","20"
"8647","306","389","33","Undirected","20"
"8648","306","392","88","Undirected","20"
"8649","306","394","196","Undirected","20"
"8650","306","405","3","Undirected","20"
"8651","306","411","33","Undirected","20"
"8652","306","413","45","Undirected","20"
"8653","306","432","10","Undirected","20"
"8654","306","450","21","Undirected","20"
"8655","307","309","10","Undirected","25"
"8656","307","310","76","Undirected","25"
"8657","307","311","3","Undirected","25"
"8658","307","312","11","Undirected","25"
"8659","307","313","73","Undirected","25"
"8660","307","315","94","Undirected","25"
"8661","307","318","26","Undirected","25"
"8662","307","319","55","Undirected","25"
"8663","307","321","8","Undirected","25"
"8664","307","322","57","Undirected","25"
"8665","307","323","13","Undirected","25"
"8666","307","324","9","Undirected","25"
"8667","307","326","18","Undirected","25"
"8668","307","327","37","Undirected","25"
"8669","307","332","14","Undirected","25"
"8670","307","333","14","Undirected","25"
"8671","307","334","15","Undirected","25"
"8672","307","336","32","Undirected","25"
"8673","307","338","94","Undirected","25"
"8674","307","340","18","Undirected","25"
"8675","307","342","88","Undirected","25"
"8676","307","343","29","Undirected","25"
"8677","307","345","37","Undirected","25"
"8678","307","346","10","Undirected","25"
"8679","307","348","26","Undirected","25"
"8680","307","351","30","Undirected","25"
